stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
6537,6537,des Chutes / de l'Écluse,,46.718083,-71.276440,,,,,
6646,6646,Parc de la Rivière,,46.714063,-71.274496,,,,,
6541,6541,des Chutes / J.-Hudon,,46.716577,-71.277215,,,,,
6650,6650,des Églises / J.-Hudon,,46.712483,-71.272681,,,,,
6545,6545,Parc de la Rivière,,46.714419,-71.275207,,,,,
6654,6654,de la Traverse / du Rail,,46.710514,-71.273427,,,,,
6549,6549,J.-Hudon / des Églises,,46.712639,-71.272749,,,,,
6658,6658,des Générations / du Cantonnier,,46.709944,-71.271690,,,,,
6553,6553,des Églises / de la Traverse,,46.711194,-71.274301,,,,,
6662,6662,des Générations / de Charny,,46.711573,-71.269241,,,,,
6557,6557,de la Traverse / des Générations,,46.709459,-71.272441,,,,,
6666,6666,des Générations / de l'Harmonie,,46.712872,-71.267336,,,,,
6559,6559,des Générations / du Conducteur,,46.710366,-71.270888,,,,,
6670,6670,des Générations / de la Rapsodie,,46.714130,-71.265493,,,,,
6561,6561,des Générations / de Charny,,46.711387,-71.269336,,,,,
6674,6674,des Générations / de la Symphonie,,46.715932,-71.262844,,,,,
6565,6565,des Générations / de l'Harmonie,,46.712736,-71.267339,,,,,
6678,6678,des Générations / du M.-Joffre,,46.717055,-71.260647,,,,,
6569,6569,des Générations / de la Rapsodie,,46.713801,-71.265748,,,,,
6682,6682,des Générations / des Giroflées,,46.717960,-71.259333,,,,,
6573,6573,des Générations / de la Symphonie,,46.715867,-71.262640,,,,,
6686,6686,des Générations / des P.-Neige,,46.719557,-71.257009,,,,,
6577,6577,des Générations / du M.-Joffre,,46.717016,-71.260995,,,,,
6690,6690,des Générations / des Tourtes,,46.721208,-71.254616,,,,,
6581,6581,des Générations / des Giroflées,,46.717667,-71.259478,,,,,
6694,6694,des Éperviers / des Générations,,46.722052,-71.253444,,,,,
6585,6585,des Générations / des P.-Neige,,46.719154,-71.257306,,,,,
6698,6698,des Éperviers / des B.-Amours,,46.723731,-71.255195,,,,,
6589,6589,des Générations / des Tourtes,,46.720817,-71.254873,,,,,
6202,6202,des B.-Amours / du C.-Hospitalier,,46.725200,-71.252793,,,,,
6593,6593,des Générations / des Éperviers,,46.721902,-71.253312,,,,,
6206,6206,Centre hospitalier P.-Gilbert,,46.724503,-71.257649,,,,,
6597,6597,des Éperviers / des B.-Amours,,46.723505,-71.255245,,,,,
6301,6301,des B.-Amours / du C.-Hospitalier,,46.725233,-71.252501,,,,,
6305,6305,Centre hospitalier P.-Gilbert,,46.724668,-71.257798,,,,,
6309,6309,du C.-Hospitalier / des P.-Neige,,46.723683,-71.261999,,,,,
6313,6313,du C.-Hospitalier / des Églises,,46.722680,-71.265826,,,,,
5510,5510,de la Concorde / du Sault,,46.728697,-71.270426,,,,,
5506,5506,de la Concorde - arrêt 5506,,46.727584,-71.272736,,,,,
5502,5502,de la Concorde / des Promenades,,46.728989,-71.273832,,,,,
190230,19-230,Ste-Hélène - arrêt 19-0230,,46.679608,-71.218127,,,,,
190395,19-395,des Églises / de Charny,,46.713781,-71.271493,,,,,
190560,19-560,des Églises / de Charny,,46.713610,-71.271466,,,,,
190580,19-580,des Églises / de l'E.-Vive,,46.716320,-71.269731,,,,,
510005,51-005,des Îles - arrêt T1-0005,,46.767167,-71.197761,,,,,
510010,51-010,des Îles - arrêt T1-0010,,46.766320,-71.197122,,,,,
510020,51-020,des Îles - arrêt T1-0020,,46.762594,-71.191712,,,,,
510025,51-025,des Îles - arrêt T1-0025,,46.762518,-71.191145,,,,,
510030,51-030,des Îles / Alexandre,,46.760955,-71.189312,,,,,
510035,51-035,des Îles / Alexandre,,46.760163,-71.187699,,,,,
510040,51-040,des Îles / de l'Etchemin,,46.754766,-71.180142,,,,,
510043,51-043,des Îles / de l'Etchemin,,46.754983,-71.180122,,,,,
510045,51-045,des Îles / des Fougères,,46.752552,-71.176721,,,,,
510050,51-050,des Fougères / des Îles,,46.753180,-71.176885,,,,,
510060,51-060,des Fougères - arrêt T1-0060,,46.754543,-71.175509,,,,,
510070,51-070,des Fougères - arrêt T1-0070,,46.756218,-71.173833,,,,,
510080,51-080,des Fougères / des Lierres,,46.757706,-71.172356,,,,,
510090,51-090,des Fougères - arrêt T1-0090,,46.759851,-71.170203,,,,,
510100,51-100,des Trèfles -arrêt T1-0100,,46.759086,-71.170079,,,,,
510110,51-110,des Trèfles / des Lierres,,46.757595,-71.171580,,,,,
510120,51-120,des Sureaux / des Lierres Est,,46.756542,-71.171499,,,,,
510130,51-130,des Sureaux / des Lierres Ouest,,46.754638,-71.172892,,,,,
510140,51-140,des Sureaux / des Îles,,46.752501,-71.175067,,,,,
511130,51-130,G.-Couture / St-Joseph,,46.822812,-71.115293,,,,,
511185,51-185,G.-Couture / St-Joseph,,46.822998,-71.116123,,,,,
520005,52-005,St-Laurent / G.-Couture,,46.762366,-71.224559,,,,,
520008,52-008,St-Laurent / Gravel,,46.762824,-71.224558,,,,,
520010,52-010,St-Laurent / des Berges,,46.764182,-71.224234,,,,,
520015,52-015,St-Laurent / des Berges,,46.764339,-71.224330,,,,,
520020,52-020,St-Laurent / de la T.-du-Fleuve Ouest,,46.764854,-71.223085,,,,,
520025,52-025,St-Laurent / de la T.-du-Fleuve Ouest,,46.764940,-71.223374,,,,,
520030,52-030,St-Laurent / de la T.-du-Fleuve Est,,46.766032,-71.220091,,,,,
520035,52-035,St-Laurent / de la T.-du-Fleuve Est,,46.765958,-71.220748,,,,,
520040,52-040,St-Laurent / L'Hébreux,,46.766797,-71.218058,,,,,
520045,52-045,St-Laurent / L'Hébreux,,46.766750,-71.218686,,,,,
520050,52-050,St-Laurent - arrêt T2-0050,,46.767933,-71.216959,,,,,
520055,52-055,St-Laurent - arrêt T2-0055,,46.768042,-71.217113,,,,,
520060,52-060,St-Laurent - arrêt T2-0060,,46.769676,-71.214070,,,,,
520065,52-065,St-Laurent - arrêt T2-0065,,46.769764,-71.214110,,,,,
520070,52-070,Anse Hadlow,,46.771075,-71.211656,,,,,
520075,52-075,Anse Hadlow,,46.771132,-71.211920,,,,,
520080,52-080,St-Laurent / Jalbert,,46.771966,-71.210021,,,,,
520085,52-085,St-Laurent / Jalbert,,46.772138,-71.209955,,,,,
520090,52-090,St-Laurent / du B.-de-l'Eau,,46.772839,-71.208144,,,,,
520095,52-095,St-Laurent / du B.-de-l'Eau,,46.772856,-71.208390,,,,,
520100,52-100,St-Laurent / H.-Atkinson,,46.774261,-71.205990,,,,,
520105,52-105,St-Laurent / H.-Atkinson,,46.774342,-71.206092,,,,,
520110,52-110,Anse Fréchette,,46.776503,-71.203958,,,,,
520115,52-115,Anse Fréchette,,46.776486,-71.204108,,,,,
520120,52-120,St-Laurent - arrêt T2-0120,,46.777808,-71.203144,,,,,
520125,52-125,St-Laurent - arrêt T2-0125,,46.777739,-71.203286,,,,,
520130,52-130,St-Laurent / Hallé,,46.779182,-71.202195,,,,,
520135,52-135,St-Laurent / Hallé,,46.779430,-71.202278,,,,,
520140,52-140,St-Laurent - arrêt T2-0140,,46.780947,-71.201540,,,,,
520145,52-145,St-Laurent - arrêt T2-0145,,46.781118,-71.201605,,,,,
520150,52-150,St-Laurent - arrêt T2-0150,,46.782614,-71.198137,,,,,
520155,52-155,St-Laurent - arrêt T2-0155,,46.782656,-71.198312,,,,,
520160,52-160,St-Laurent - arrêt T2-0160,,46.783492,-71.196633,,,,,
520165,52-165,St-Laurent - arrêt T2-0165,,46.783505,-71.196858,,,,,
520170,52-170,Maison Louis Fréchette,,46.785209,-71.195219,,,,,
520175,52-175,Maison Louis Fréchette,,46.784741,-71.195621,,,,,
520180,52-180,St-Laurent / Baron,,46.786416,-71.195154,,,,,
520185,52-185,St-Laurent / Baron,,46.786164,-71.195276,,,,,
520190,52-190,St-Laurent / Patton,,46.787967,-71.195114,,,,,
520195,52-195,St-Laurent / Patton,,46.788201,-71.195215,,,,,
520200,52-200,Parc nautique de Lévy,,46.789494,-71.194665,,,,,
520205,52-205,Parc nautique de Lévy,,46.789501,-71.194830,,,,,
520210,52-210,Anse Windsor,,46.790388,-71.193450,,,,,
520215,52-215,Anse Windsor,,46.790451,-71.193539,,,,,
520220,52-220,St-Laurent - arrêt T2-0220,,46.792472,-71.192824,,,,,
520225,52-225,St-Laurent - arrêt T2-0225,,46.792590,-71.192909,,,,,
520230,52-230,St-Laurent - arrêt T2-0230,,46.794297,-71.190916,,,,,
520235,52-235,St-Laurent - arrêt T2-0235,,46.794253,-71.191191,,,,,
520240,52-240,St-Laurent / Côte Rochette,,46.795826,-71.189836,,,,,
520245,52-245,St-Laurent / Côte Rochette,,46.795567,-71.190177,,,,,
520250,52-250,Parc de l'Anse à Tibitts,,46.796535,-71.190944,,,,,
520255,52-255,Parc de l'Anse à Tibitts,,46.796429,-71.190982,,,,,
520260,52-260,Anse Tibbits,,46.798453,-71.191012,,,,,
520265,52-265,Anse Tibbits,,46.798155,-71.191260,,,,,
520270,52-270,Anse Russell,,46.803760,-71.188204,,,,,
520275,52-275,Anse Russell,,46.803999,-71.188241,,,,,
520280,52-280,St-Laurent - arrêt T2-0280,,46.805410,-71.187447,,,,,
520285,52-285,St-Laurent - arrêt T2-0285,,46.806306,-71.187485,,,,,
520290,52-290,Anse Rhodes,,46.807997,-71.187181,,,,,
520295,52-295,Anse Rhodes,,46.807968,-71.187349,,,,,
970018,97-018,P.-Beaumont / de la Colombière,,46.716175,-71.202998,,,,,
6214,6214,du C.-Hospitalier / des Églises,,46.722594,-71.265287,,,,,
6210,6210,du C.-Hospitalier / des P.-Neige,,46.723351,-71.262550,,,,,
970022,97-022,Massenet / Bizet,,46.792438,-71.160523,,,,,
970026,97-026,Gravel / A.-Bolduc,,46.765499,-71.205036,,,,,
970027,97-027,Gravel / de B.-Guillaume,,46.762853,-71.214281,,,,,
970028,97-028,Gravel / de Belmont,,46.762663,-71.217879,,,,,
970029,97-029,Gravel / de Belmont,,46.762770,-71.217914,,,,,
970030,97-030,Gravel / de B.-Guillaume,,46.762738,-71.214212,,,,,
970031,97-031,Gravel / St-Télesphore,,46.763394,-71.211745,,,,,
970032,97-032,Gravel / St-Télesphore,,46.763281,-71.211720,,,,,
970033,97-033,Gravel / E.-Bégin,,46.764286,-71.209377,,,,,
970034,97-034,Gravel / E.-Bégin,,46.764326,-71.208952,,,,,
970038,97-038,Juvénat N.-Dame,,46.761106,-71.236503,,,,,
970039,97-039,Gravel / A.-Bolduc,,46.765316,-71.205368,,,,,
4717,4717,Taniata / de la Prairie,,46.729796,-71.206519,,,,,
4721,4721,Parc Champigny,,46.727644,-71.204708,,,,,
4725,4725,Taniata / Champigny,,46.725973,-71.203382,,,,,
4233,4233,Vanier / Dumas,,46.735155,-71.206384,,,,,
4237,4237,Vanier / de St-J.-Chrysostome,,46.736090,-71.207732,,,,,
4822,4822,Parc Champigny,,46.727526,-71.204357,,,,,
4818,4818,Taniata / de la Prairie,,46.730464,-71.206774,,,,,
4826,4826,Taniata / Champigny,,46.725952,-71.203038,,,,,
990108,,Institut de cardiologie et de pneumologie,,46.777469,-71.294595,,,,,
990109,,Cégep Garneau,,46.790315,-71.265836,,,,,
990110,,Cégep Garneau,,46.790651,-71.265225,,,,,
990228,99-228,Gravel / St-Laurent,,46.763120,-71.224622,,,,,
3801,3801,Société de transport de Lévis,,46.804173,-71.160144,,,,,
110288,11-288,des Riveurs / Lallemand,,46.814328,-71.104725,,,,,2
3175,3175,H.-Dieu de Lévis - St-Omer,,46.815659,-71.176104,,,,,1
3948,3948,T.-Chapais / des Rubis,,46.778632,-71.188462,,,,,
3999,3999,Stationnement Desjardins,,46.806407,-71.166996,,,,,
5999,5999,Complexe 2 Glaces Honco,,46.748457,-71.233030,,,,,
8999,8999,Aréna BSR,,46.704726,-71.295499,,,,,
9999,9999,CFP Marie-Rollet,,46.768138,-71.296892,,,,,
4999,4999,du Basilic / du Fenouil,,46.724313,-71.204321,,,,,
9998,9998,Gare fluviale de Québec,,46.812320,-71.202272,,,,,1
3175T,3175,H.-Dieu de Lévis - porte centrale,,46.815344,-71.177654,,,,,1
